Date,Cell,Wave_No,Linescan,Condition,Inc_time_min,Animal,Animal_No,filename,Cyto_tau,Cyto_T50,Cyto_DFF0,Cyto_Wave_Speed,Freq_waves_Hz,Cyto_Notes,Blank_SR_col,SR_tau,SR_T50,SR_DFF0,SR_Baseline,SR_Notes,Experiment,For_Analysis,Treatment
2020-01-30,A,W1,LS9,cAMP,7,CPVT-HET,7689,20200130 P3 CS1 Cell A0009.oib,133.984,54.276,1.668,100.4638,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-01-30,A,W2,LS9,cAMP,7,CPVT-HET,7689,20200130 P3 CS1 Cell A0009.oib,118.844,52.724,2.139,115.3888,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-01-30,A,W1,LS1,Control,0,CPVT-HET,7689,20200130 P1 CS2 Cell A0001.oib,109.538,54.019,2.631,111.9771,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W1,LS2,Control,0,CPVT-HET,7689,20200130 P1 CS2 Cell A0002.oib,113.005,55.568,2.604,104.2968,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W1,LS4,Fab,3,CPVT-HET,7689,20200130 P1 CS2 Cell A0004.oib,76.911,41.237,1.209,112.2397,2.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W2,LS4,Fab,3,CPVT-HET,7689,20200130 P1 CS2 Cell A0004.oib,73.271,37.945,1.159,111.2673,2.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W3,LS4,Fab,3,CPVT-HET,7689,20200130 P1 CS2 Cell A0004.oib,82.67,41.839,1.319,114.3482,2.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W1,LS5,Fab,5,CPVT-HET,7689,20200130 P1 CS2 Cell A0005.oib,81.626,43.334,1.444,136.1531,1.95,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W2,LS5,Fab,5,CPVT-HET,7689,20200130 P1 CS2 Cell A0005.oib,73.704,38.113,1.332,107.5261,1.95,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W3,LS5,Fab,5,CPVT-HET,7689,20200130 P1 CS2 Cell A0005.oib,80.95,42.167,1.429,130.424,1.95,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W1,LS6,Fab,7,CPVT-HET,7689,20200130 P1 CS2 Cell A0006.oib,87.464,47.461,1.688,113.4213,2.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W2,LS6,Fab,7,CPVT-HET,7689,20200130 P1 CS2 Cell A0006.oib,77.166,40.041,1.46,106.2774,2.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W3,LS6,Fab,7,CPVT-HET,7689,20200130 P1 CS2 Cell A0006.oib,83.298,44.335,1.552,93.0664,2.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W4,LS6,Fab,7,CPVT-HET,7689,20200130 P1 CS2 Cell A0006.oib,86.67,47.282,1.727,114.8068,2.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-01-30,A,W1,LS1,Control,0,CPVT-HET,7689,20200130 P1 CS4 Cell A0001.oib,114.503,60.54,2.784,121.1847,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS2,Control,0,CPVT-HET,7689,20200130 P1 CS4 Cell A0002.oib,129.481,65.313,2.976,119.9181,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS4,Vehicle,3,CPVT-HET,7689,20200130 P1 CS4 Cell A0004.oib,130.82,62.986,2.693,128.885,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS5,Vehicle,3,CPVT-HET,7689,20200130 P1 CS4 Cell A0005.oib,121.067,62.839,3.246,132.707,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W2,LS5,Vehicle,3,CPVT-HET,7689,20200130 P1 CS4 Cell A0005.oib,124.738,62.785,2.88,107.9932,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS6,Vehicle,5,CPVT-HET,7689,20200130 P1 CS4 Cell A0006.oib,112.67,58.96,2.824,121.9944,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS7,Vehicle,5,CPVT-HET,7689,20200130 P1 CS4 Cell A0007.oib,133.336,64.145,2.448,103.3994,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS8,Vehicle,7,CPVT-HET,7689,20200130 P1 CS4 Cell A0008.oib,132.572,63.688,2.676,98.6119,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS9,Vehicle,7,CPVT-HET,7689,20200130 P1 CS4 Cell A0009.oib,134.522,69.473,2.418,123.5301,0.1,miniwave,NA,NA,NA,NA,NA,NA,P1 CS4,TRUE,Vehicle
2020-01-30,A,W1,LS1,Control,0,CPVT-HET,7689,20200130 P4 CS4 Cell A0001.oib,184.499,94.989,2.393,105.6999,0.1,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS2,Control,0,CPVT-HET,7689,20200130 P4 CS4 Cell A0002.oib,174.712,89.287,2.277,120.969,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS4,cAMP,3,CPVT-HET,7689,20200130 P4 CS4 Cell A0004.oib,112.628,60.481,2.779,124.2083,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS5,cAMP,3,CPVT-HET,7689,20200130 P4 CS4 Cell A0005.oib,126.524,66.215,2.872,122.8539,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W2,LS5,cAMP,3,CPVT-HET,7689,20200130 P4 CS4 Cell A0005.oib,126.634,61.738,3.21,115.6099,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS6,cAMP,5,CPVT-HET,7689,20200130 P4 CS4 Cell A0006.oib,132.961,69.876,2.828,128.6703,0.25,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W2,LS6,cAMP,5,CPVT-HET,7689,20200130 P4 CS4 Cell A0006.oib,133.377,66.445,2.592,103.6097,0.25,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS7,cAMP,5,CPVT-HET,7689,20200130 P4 CS4 Cell A0007.oib,135.559,68.685,2.824,127.0643,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W2,LS7,cAMP,5,CPVT-HET,7689,20200130 P4 CS4 Cell A0007.oib,132.586,67.193,2.855,127.9937,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS8,cAMP,7,CPVT-HET,7689,20200130 P4 CS4 Cell A0008.oib,125.885,63.446,2.629,119.2462,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W2,LS8,cAMP,7,CPVT-HET,7689,20200130 P4 CS4 Cell A0008.oib,118.944,60.043,2.681,110.347,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-01-30,A,W1,LS9,cAMP,7,CPVT-HET,7689,20200130 P4 CS4 Cell A0009.oib,124.008,65.847,2.648,113.5013,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS4,TRUE,cAMP
2020-03-02,A,W1,LS1,Control,0,CPVT-HET,8005,20200302 P1 CS2 Cell A0001.oib,101.23,50.667,2.693,133.5739,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W1,LS2,Control,0,CPVT-HET,8005,20200302 P1 CS2 Cell A0002.oib,100.65,52.29,2.403,132.1221,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W1,LS4,Fab,3,CPVT-HET,8005,20200302 P1 CS2 Cell A0004.oib,70.219,36.12,1.28,111.5667,2.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W2,LS4,Fab,3,CPVT-HET,8005,20200302 P1 CS2 Cell A0004.oib,72.578,35.093,1.275,99.6623,2.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W3,LS4,Fab,3,CPVT-HET,8005,20200302 P1 CS2 Cell A0004.oib,70.595,35.752,1.445,105.6374,2.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W1,LS5,Fab,5,CPVT-HET,8005,20200302 P1 CS2 Cell A0005.oib,81.756,42.16,2.171,121.1817,0.6,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W2,LS5,Fab,5,CPVT-HET,8005,20200302 P1 CS2 Cell A0005.oib,82.825,43.786,2.295,121.0081,0.6,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W3,LS5,Fab,5,CPVT-HET,8005,20200302 P1 CS2 Cell A0005.oib,83.677,42.493,2.335,113.7473,0.6,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W1,LS6,Fab,7,CPVT-HET,8005,20200302 P1 CS2 Cell A0006.oib,84.642,44.444,2.385,127.0168,0.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W2,LS6,Fab,7,CPVT-HET,8005,20200302 P1 CS2 Cell A0006.oib,81.504,43.295,2.305,127.1282,0.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W3,LS6,Fab,7,CPVT-HET,8005,20200302 P1 CS2 Cell A0006.oib,80.815,41.608,2.307,122.2595,0.35,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-02,A,W1,LS1,Control,0,CPVT-HET,8005,20200302 P1 CS3 Cell A0001.oib,77,39.313,2.054,135.1228,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS2,Control,0,CPVT-HET,8005,20200302 P1 CS3 Cell A0002.oib,81.264,42.53,2.045,131.2572,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W2,LS2,Control,0,CPVT-HET,8005,20200302 P1 CS3 Cell A0002.oib,80.495,41.769,2.068,121.7842,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS4,cAMP,3,CPVT-HET,8005,20200302 P1 CS3 Cell A0004.oib,71.064,37.245,2.093,137.2002,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W2,LS4,cAMP,3,CPVT-HET,8005,20200302 P1 CS3 Cell A0004.oib,82.511,40.385,2.254,140.2928,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS5,cAMP,3,CPVT-HET,8005,20200302 P1 CS3 Cell A0005.oib,82.999,39.977,1.96,122.4155,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W2,LS5,cAMP,3,CPVT-HET,8005,20200302 P1 CS3 Cell A0005.oib,68.732,36.612,2.159,128.593,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS6,cAMP,5,CPVT-HET,8005,20200302 P1 CS3 Cell A0006.oib,85.365,41.574,2.005,128.2756,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W2,LS6,cAMP,5,CPVT-HET,8005,20200302 P1 CS3 Cell A0006.oib,94.568,42.667,2.097,130.4264,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS7,cAMP,5,CPVT-HET,8005,20200302 P1 CS3 Cell A0007.oib,77.3,39.929,2.122,130.2305,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS8,cAMP,7,CPVT-HET,8005,20200302 P1 CS3 Cell A0008.oib,69.442,36.832,2.079,141.1643,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS9,cAMP,7,CPVT-HET,8005,20200302 P1 CS3 Cell A0009.oib,72.052,38.884,2.1,134.5887,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W2,LS9,cAMP,7,CPVT-HET,8005,20200302 P1 CS3 Cell A0009.oib,69.988,37.458,2.09,143.1019,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS3,TRUE,cAMP
2020-03-02,A,W1,LS1,Control,0,CPVT-HET,8005,20200302 P2 CS2 Cell A0001.oib,95.176,44.766,2.025,110.9588,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W2,LS1,Control,0,CPVT-HET,8005,20200302 P2 CS2 Cell A0001.oib,89.729,44.034,2.197,114.9556,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS2,Control,0,CPVT-HET,8005,20200302 P2 CS2 Cell A0002.oib,90.921,44.036,2.151,114.8732,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS4,cAMP,3,CPVT-HET,8005,20200302 P2 CS2 Cell A0004.oib,81.847,40.685,2.117,119.2962,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS5,cAMP,3,CPVT-HET,8005,20200302 P2 CS2 Cell A0005.oib,79.595,38.008,2.141,109.2534,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS6,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0006.oib,74.282,38.792,2.259,125.2204,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W2,LS6,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0006.oib,74.648,36.885,2.313,115.595,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS7,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0007.oib,71.675,36.898,2.103,101.3105,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W2,LS7,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0007.oib,70.343,34.017,2.075,110.248,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS8,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0008.oib,77.696,37.964,2.271,109.0925,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W2,LS8,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0008.oib,72.188,36.541,2.134,118.7496,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS9,cAMP,5,CPVT-HET,8005,20200302 P2 CS2 Cell A0009.oib,77.428,37.284,1.992,86.1329,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-02,A,W1,LS1,Control,0,CPVT-HET,8005,20200302 P3 CS2 Cell A0001.oib,109.915,53.436,2.537,109.2261,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W1,LS2,Control,0,CPVT-HET,8005,20200302 P3 CS2 Cell A0002.oib,100.75,51.619,2.547,105.1802,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W1,LS4,Fab,3,CPVT-HET,8005,20200302 P3 CS2 Cell A0004.oib,88.527,45.599,2.011,152.542,1.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W2,LS4,Fab,3,CPVT-HET,8005,20200302 P3 CS2 Cell A0004.oib,69.31,35.737,2.078,123.1204,1.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W3,LS4,Fab,3,CPVT-HET,8005,20200302 P3 CS2 Cell A0004.oib,85.637,41.629,2.106,114.3806,1.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W1,LS5,Fab,5,CPVT-HET,8005,20200302 P3 CS2 Cell A0005.oib,72.013,37.307,1.971,120.1851,0.9,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W2,LS5,Fab,5,CPVT-HET,8005,20200302 P3 CS2 Cell A0005.oib,79.094,38.588,2.145,121.4829,0.9,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W3,LS5,Fab,5,CPVT-HET,8005,20200302 P3 CS2 Cell A0005.oib,78.506,39.897,2.102,116.2172,0.9,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W1,LS6,Fab,7,CPVT-HET,8005,20200302 P3 CS2 Cell A0006.oib,80.697,40.618,2.286,122.0576,0.7,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W2,LS6,Fab,7,CPVT-HET,8005,20200302 P3 CS2 Cell A0006.oib,78.336,39.855,2.216,127.4774,0.7,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-02,A,W3,LS6,Fab,7,CPVT-HET,8005,20200302 P3 CS2 Cell A0006.oib,77.48,40.006,2.199,105.3757,0.7,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-03,A,W1,LS1,Control,0,CPVT-WT,8004,20200303 P1 CS1 Cell A0001.oib,122.671,55.532,2.722,110.3949,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W2,LS1,Control,0,CPVT-WT,8004,20200303 P1 CS1 Cell A0001.oib,120.418,53.434,2.859,114.5448,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P1 CS1 Cell A0002.oib,118.584,53.999,2.67,111.1522,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS4,cAMP,3,CPVT-WT,8004,20200303 P1 CS1 Cell A0004.oib,87.64,40.847,3,132.2841,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W2,LS4,cAMP,3,CPVT-WT,8004,20200303 P1 CS1 Cell A0004.oib,80.428,40.738,2.867,135.693,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS5,cAMP,3,CPVT-WT,8004,20200303 P1 CS1 Cell A0005.oib,86.354,40.519,3.128,125.1369,0.25,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS6,cAMP,5,CPVT-WT,8004,20200303 P1 CS1 Cell A0006.oib,94.735,43.743,2.915,128.276,0.3,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS7,cAMP,5,CPVT-WT,8004,20200303 P1 CS1 Cell A0007.oib,96.598,44.682,3.038,127.1841,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W2,LS7,cAMP,5,CPVT-WT,8004,20200303 P1 CS1 Cell A0007.oib,88.042,43.122,2.653,104.3024,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS8,cAMP,7,CPVT-WT,8004,20200303 P1 CS1 Cell A0008.oib,111.809,51.826,2.322,121.3652,0.15,some miniwaves,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS9,cAMP,7,CPVT-WT,8004,20200303 P1 CS1 Cell A0009.oib,111.581,50.32,2.457,91.7813,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W2,LS9,cAMP,7,CPVT-WT,8004,20200303 P1 CS1 Cell A0009.oib,103.24,48.508,2.515,105.447,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-03-03,A,W1,LS1,Control,0,CPVT-WT,8004,20200303 P1 CS2 Cell A0001.oib,194.516,64.222,2.601,112.5323,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P1 CS2 Cell A0002.oib,197.896,61.678,2.468,96.1012,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W2,LS2,Control,0,CPVT-WT,8004,20200303 P1 CS2 Cell A0002.oib,182.026,60.038,2.363,103.2651,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS4,Fab,3,CPVT-WT,8004,20200303 P1 CS2 Cell A0004.oib,112.041,46.843,1.535,116.1258,0.75,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W2,LS4,Fab,3,CPVT-WT,8004,20200303 P1 CS2 Cell A0004.oib,104.235,45.596,1.5,113.1644,0.75,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W3,LS4,Fab,3,CPVT-WT,8004,20200303 P1 CS2 Cell A0004.oib,112.582,49.351,1.448,114.7865,0.75,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS5,Fab,5,CPVT-WT,8004,20200303 P1 CS2 Cell A0005.oib,172.978,57.984,1.687,105.4441,0.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W2,LS5,Fab,5,CPVT-WT,8004,20200303 P1 CS2 Cell A0005.oib,161.517,54.877,1.853,104.2511,0.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W3,LS5,Fab,5,CPVT-WT,8004,20200303 P1 CS2 Cell A0005.oib,153.934,58.247,1.655,110.9005,0.25,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS6,Fab,7,CPVT-WT,8004,20200303 P1 CS2 Cell A0006.oib,168.593,58.825,1.764,97.8761,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS6,Fab,7,CPVT-WT,8004,20200303 P1 CS2 Cell A0006.oib,190.975,59.541,1.806,104.7436,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS6,Fab,7,CPVT-WT,8004,20200303 P1 CS2 Cell A0006.oib,168.177,60.048,1.713,105.1277,0.2,NA,NA,NA,NA,NA,NA,NA,P1 CS2,TRUE,Fab
2020-03-03,A,W1,LS1,Control,0,CPVT-WT,8004,20200303 P2 CS1 Cell A0001.oib,106.548,47.094,2.659,111.0602,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P2 CS1 Cell A0002.oib,101.552,45.892,2.779,118.3654,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W2,LS2,Control,0,CPVT-WT,8004,20200303 P2 CS1 Cell A0002.oib,103.92,47.733,2.917,110.7522,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W1,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS1 Cell A0004.oib,89.013,41.583,1.711,109.0974,0.9,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W2,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS1 Cell A0004.oib,80.777,38.819,1.736,114.3154,0.9,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W3,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS1 Cell A0004.oib,74.616,36.368,1.535,125.3379,0.9,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W1,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS1 Cell A0005.oib,99.826,43.037,2.161,104.9106,0.5,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W2,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS1 Cell A0005.oib,85.737,38.864,2.111,105.1647,0.5,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W3,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS1 Cell A0005.oib,99.826,43.037,2.161,114.4983,0.5,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W1,LS6,Fab,7,CPVT-WT,8004,20200303 P2 CS1 Cell A0006.oib,89.887,42.534,2.108,110.5776,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W2,LS6,Fab,7,CPVT-WT,8004,20200303 P2 CS1 Cell A0006.oib,95.844,44.154,2.098,99.1338,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Fab
2020-03-03,A,W1,LS1,Control,0,CPVT-WT,8004,20200303 P2 CS2 Cell A0001.oib,107.163,53.74,2.838,126.7461,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P2 CS2 Cell A0002.oib,112.955,55.23,2.894,123.7089,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS4,cAMP,3,CPVT-WT,8004,20200303 P2 CS2 Cell A0004.oib,87.949,43.985,3.272,135.7896,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W2,LS4,cAMP,3,CPVT-WT,8004,20200303 P2 CS2 Cell A0004.oib,85.575,42.641,3.201,132.4288,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS5,cAMP,3,CPVT-WT,8004,20200303 P2 CS2 Cell A0005.oib,81.485,42.177,3.578,142.773,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
